date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2001-02-28T00:00:00.000Z,11.94,11.94,11.78,11.84,91100,6.5986870693,6.5986870693,6.5102624519,6.5434216834,91100,0.0,1.0
2001-03-01T00:00:00.000Z,11.64,11.73,11.5,11.73,82700,6.4328909117,6.482629759,6.3555193716,6.482629759,82700,0.0,1.0
2001-03-02T00:00:00.000Z,11.64,11.7,11.38,11.4,64200,6.4328909117,6.4660501432,6.2892009086,6.3002539857,64200,0.0,1.0
2001-03-05T00:00:00.000Z,11.71,11.85,11.65,11.65,42200,6.4715766818,6.548948222,6.4384174503,6.4384174503,42200,0.0,1.0
2001-03-06T00:00:00.000Z,12.07,12.1,11.95,11.95,26000,6.6705320709,6.6871116866,6.6042136078,6.6042136078,26000,0.0,1.0
2001-03-07T00:00:00.000Z,11.81,11.89,11.79,11.85,24200,6.5268420677,6.5710543763,6.5157889905,6.548948222,24200,0.0,1.0
2001-03-08T00:00:00.000Z,11.73,11.85,11.72,11.72,8100,6.482629759,6.548948222,6.4771032204,6.4771032204,8100,0.0,1.0
2001-03-09T00:00:00.000Z,11.6,11.7,11.5,11.7,36200,6.4107847574,6.4660501432,6.3555193716,6.4660501432,36200,0.0,1.0
2001-03-12T00:00:00.000Z,10.65,11.18,10.65,11.1,109100,5.8857635919,6.1786701369,5.8857635919,6.1344578282,109100,0.0,1.0
2001-03-13T00:00:00.000Z,11.01,11.23,10.85,10.85,105000,6.084718981,6.2063028298,5.9962943636,5.9962943636,105000,0.0,1.0
2001-03-14T00:00:00.000Z,10.74,10.8,10.51,10.51,58700,5.9355024392,5.9686616707,5.8083920518,5.8083920518,58700,0.0,1.0
2001-03-15T00:00:00.000Z,11.13,11.24,11.05,11.05,4100,6.151037444,6.2118293684,6.1068251353,6.1068251353,4100,0.0,1.0
2001-03-16T00:00:00.000Z,10.88,11.21,10.8,11.21,34300,6.0128739794,6.1952497526,5.9686616707,6.1952497526,34300,0.0,1.0
2001-03-19T00:00:00.000Z,11.25,11.25,11.01,11.1,55500,6.217355907,6.217355907,6.084718981,6.1344578282,55500,0.0,1.0
2001-03-20T00:00:00.000Z,10.65,11.2,10.63,11.17,60300,5.8857635919,6.1897232141,5.8747105148,6.1731435983,60300,0.0,1.0
2001-03-21T00:00:00.000Z,10.58,10.81,10.58,10.65,58300,5.8470778218,5.9741882093,5.8470778218,5.8857635919,58300,0.0,1.0
2001-03-22T00:00:00.000Z,10.2,10.5,10.03,10.5,72000,5.6370693557,5.8028655132,5.5431181997,5.8028655132,72000,0.0,1.0
2001-03-23T00:00:00.000Z,10.72,10.73,10.5,10.5,9800,5.924449362,5.9299759006,5.8028655132,5.8028655132,9800,0.0,1.0
2001-03-26T00:00:00.000Z,10.83,11.0,10.78,11.0,36900,5.9852412864,6.0791924424,5.9576085935,6.0791924424,36900,0.0,1.0
2001-03-27T00:00:00.000Z,10.98,10.98,10.6,10.6,50700,6.0681393652,6.0681393652,5.858130899,5.858130899,50700,0.0,1.0
2001-03-28T00:00:00.000Z,10.57,10.77,10.45,10.45,66500,5.8415512833,5.9520820549,5.7752328203,5.7752328203,66500,0.0,1.0
2001-03-29T00:00:00.000Z,10.55,10.75,10.5,10.75,32000,5.8304982061,5.9410289778,5.8028655132,5.9410289778,32000,0.0,1.0
2001-03-30T00:00:00.000Z,10.67,10.75,10.58,10.58,24600,5.8968166691,5.9410289778,5.8470778218,5.8470778218,24600,0.0,1.0
2001-04-02T00:00:00.000Z,10.43,10.59,10.41,10.51,17000,5.7641797431,5.8526043604,5.7531266659,5.8083920518,17000,0.0,1.0
2001-04-03T00:00:00.000Z,10.11,10.62,10.1,10.62,40100,5.5873305084,5.8691839762,5.5818039698,5.8691839762,40100,0.0,1.0
2001-04-04T00:00:00.000Z,10.19,10.28,10.06,10.1,81500,5.6315428171,5.6812816643,5.5596978155,5.5818039698,81500,0.0,1.0
2001-04-05T00:00:00.000Z,10.69,10.7,10.16,10.16,72200,5.9078697463,5.9133962849,5.6149632013,5.6149632013,72200,0.0,1.0
2001-04-06T00:00:00.000Z,10.19,10.36,10.12,10.3,48000,5.6315428171,5.725493973,5.592857047,5.6923347415,48000,0.0,1.0
2001-04-09T00:00:00.000Z,10.07,10.17,9.95,9.95,35500,5.5652243541,5.6204897399,5.4989058911,5.4989058911,35500,0.0,1.0
2001-04-10T00:00:00.000Z,10.34,10.37,10.03,10.05,44200,5.7144408958,5.7310205116,5.5431181997,5.5541712769,44200,0.0,1.0
2001-04-11T00:00:00.000Z,10.32,10.5,10.3,10.44,23100,5.7033878187,5.8028655132,5.6923347415,5.7697062817,23100,0.0,1.0
2001-04-12T00:00:00.000Z,10.68,10.68,10.49,10.49,51400,5.9023432077,5.9023432077,5.7973389746,5.7973389746,51400,0.0,1.0
2001-04-16T00:00:00.000Z,10.53,10.62,10.44,10.62,12800,5.8194451289,5.8691839762,5.7697062817,5.8691839762,12800,0.0,1.0
2001-04-17T00:00:00.000Z,10.32,10.44,10.27,10.36,13800,5.7033878187,5.7697062817,5.6757551257,5.725493973,13800,0.0,1.0
2001-04-18T00:00:00.000Z,10.88,11.13,10.57,10.6,170900,6.0128739794,6.151037444,5.8415512833,5.858130899,170900,0.0,1.0
2001-04-19T00:00:00.000Z,11.03,11.09,10.91,11.0,108000,6.0957720581,6.1289312896,6.0294535951,6.0791924424,108000,0.0,1.0
2001-04-20T00:00:00.000Z,10.76,10.95,10.76,10.95,14900,5.9465555164,6.0515597495,5.9465555164,6.0515597495,14900,0.0,1.0
2001-04-23T00:00:00.000Z,10.7,10.75,10.53,10.75,51500,5.9133962849,5.9410289778,5.8194451289,5.9410289778,51500,0.0,1.0
2001-04-24T00:00:00.000Z,10.74,10.81,10.63,10.68,44900,5.9355024392,5.9741882093,5.8747105148,5.9023432077,44900,0.0,1.0
